chr1:2562481-2563340	859	584	1064	1.23865	1.82192
chr1:2563997-2564227	230	152	139	0.604348	0.914474
chr1:2568240-2568481	241	166	207	0.858921	1.24699
chr1:11862320-11863930	1610	1610	156567	97.2466	97.2466
chr1:11864545-11866955	2410	2410	225305	93.4877	93.4877
chr1:60392005-60392685	680	605	850	1.25	1.40496
chr1:67628665-67629430	765	765	1518	1.98431	1.98431
chr1:67631420-67632155	735	635	1389	1.8898	2.1874
chr1:98384620-98387175	2555	2480	32147.4	12.5822	12.9627
chr1:114413440-114413670	230	230	661	2.87391	2.87391
chr1:114414225-114415494	1269	1269	10995	8.6643	8.6643
chr1:114416680-114417755	1075	1075	6665.2	6.20019	6.20019
chr1:115258640-115259850	1210	1210	126315	104.393	104.393
chr1:115261778-115262015	237	237	352.92	1.48911	1.48911
chr1:115263265-115263415	150	10	5.6	0.0373333	0.56
chr1:161471204-161471310	106	106	504.68	4.76113	4.76113
chr1:161471925-161472130	205	205	1073	5.23415	5.23415
chr1:161472805-161473130	325	325	2532.4	7.792	7.792
chr1:161475005-161475581	576	576	32890.6	57.1017	57.1017
chr1:161476360-161477010	650	650	27752.2	42.6957	42.6957
chr1:169553842-169554690	848	748	1252.6	1.47712	1.6746
chr1:169555500-169556055	555	555	5314	9.57477	9.57477
chr1:169557445-169557730	285	280	280	0.982456	1
chr1:169558400-169558630	230	30	10	0.0434783	0.333333
chr1:173174425-173175230	805	480	622.8	0.773665	1.2975
chr1:173175960-173176811	851	740	2019	2.3725	2.72838
chr1:173179420-173180190	770	430	521.6	0.677403	1.21302
chr1:186649080-186650267	1187	1187	3899.2	3.28492	3.28492
chr1:186650960-186651235	275	125	104.4	0.379636	0.8352
chr1:186651879-186652170	291	291	1052.68	3.61746	3.61746
chr1:201080005-201080087	82	82	82	1	1
chr1:201080721-201081201	480	26	15	0.03125	0.576923
chr1:201083097-201084671	1574	703	1046	0.664549	1.48791
chr1:206943865-206944935	1070	985	2475.8	2.31383	2.5135
chr1:206945620-206946010	390	225	400	1.02564	1.77778
chr1:206946705-206946707	2	2	2	1	1
chr1:206947500-206947895	395	170	314	0.794937	1.84706
chr1:206949625-206949839	214	214	399.16	1.86523	1.86523
chr10:6102760-6102930	170	155	281	1.65294	1.8129
chr10:6103928-6104648	720	720	1784.56	2.47856	2.47856
chr10:6107880-6108165	285	285	463.2	1.62526	1.62526
chr10:8092666-8098666	6000	4075	20800	3.46667	5.10429
chr10:45865754-45865917	163	46	30	0.184049	0.652174
chr10:45867080-45867368	288	288	887.08	3.08014	3.08014
chr10:45868585-45871613	3028	3028	57247	18.9059	18.9059
chr10:49889840-49890095	255	255	586.6	2.30039	2.30039
chr10:49891965-49894190	2225	1435	2676	1.2027	1.86481
chr10:64131645-64131821	176	146	222	1.26136	1.52055
chr10:64133373-64134315	942	190	170	0.180467	0.894737
chr10:64134825-64135115	290	215	192.4	0.663448	0.894884
