chr1:2562481-2563340	859	234	209.4	0.243772	0.894872
chr1:2563997-2564227	230	0	0	0	0
chr1:2568240-2568481	241	241	557.4	2.31286	2.31286
chr1:11862320-11863930	1610	1610	27958	17.3652	17.3652
chr1:11864545-11866955	2410	2160	25284.4	10.4915	11.7057
chr1:60392005-60392685	680	680	3222	4.73824	4.73824
chr1:67628665-67629430	765	765	5255.6	6.87007	6.87007
chr1:67631420-67632155	735	360	384	0.522449	1.06667
chr1:98384620-98387175	2555	2430	15309	5.99178	6.3
chr1:114413440-114413670	230	230	1808	7.86087	7.86087
chr1:114414225-114415494	1269	1269	35129.7	27.683	27.683
chr1:114416680-114417755	1075	1075	21687.4	20.1743	20.1743
chr1:115258640-115259850	1210	1010	8075	6.67355	7.99505
chr1:115261778-115262015	237	237	1826.56	7.707	7.707
chr1:115263265-115263415	150	150	744.4	4.96267	4.96267
chr1:161471204-161471310	106	106	106	1	1
chr1:161471925-161472130	205	0	0	0	0
chr1:161472805-161473130	325	225	216	0.664615	0.96
chr1:161475005-161475581	576	481	479	0.831597	0.995842
chr1:161476360-161477010	650	550	692	1.06462	1.25818
chr1:169553842-169554690	848	848	17656.9	20.8218	20.8218
chr1:169555500-169556055	555	555	4740	8.54054	8.54054
chr1:169557445-169557730	285	80	67	0.235088	0.8375
chr1:169558400-169558630	230	230	631	2.74348	2.74348
chr1:173174425-173175230	805	805	25484.2	31.6574	31.6574
chr1:173175960-173176811	851	851	10654.4	12.5199	12.5199
chr1:173179420-173180190	770	645	564.4	0.732987	0.875039
chr1:186649080-186650267	1187	1137	2233.92	1.88199	1.96475
chr1:186650960-186651235	275	275	1099.6	3.99855	3.99855
chr1:186651879-186652170	291	291	1055.6	3.62749	3.62749
chr1:201080005-201080087	82	82	106	1.29268	1.29268
chr1:201080721-201081201	480	200	185	0.385417	0.925
chr1:201083097-201084671	1574	1499	8358.96	5.31065	5.57636
chr1:206943865-206944935	1070	1070	11670	10.9065	10.9065
chr1:206945620-206946010	390	205	190	0.487179	0.926829
chr1:206946705-206946707	2	0	0	0	0
chr1:206947500-206947895	395	220	321	0.812658	1.45909
chr1:206949625-206949839	214	164	413.44	1.93196	2.52098
chr10:6102760-6102930	170	155	150	0.882353	0.967742
chr10:6103928-6104648	720	520	1089.84	1.51367	2.09585
chr10:6107880-6108165	285	245	365.4	1.28211	1.49143
chr10:8092666-8098666	6000	4275	12148.4	2.02474	2.84174
chr10:45865754-45865917	163	146	130	0.797546	0.890411
chr10:45867080-45867368	288	68	59	0.204861	0.867647
chr10:45868585-45871613	3028	2790	18104.2	5.97893	6.48896
chr10:49889840-49890095	255	195	234.8	0.920784	1.2041
chr10:49891965-49894190	2225	790	735.2	0.330427	0.930633
chr10:64131645-64131821	176	5	0.4	0.00227273	0.08
chr10:64133373-64134315	942	692	8130.96	8.63159	11.7499
chr10:64134825-64135115	290	290	5528.4	19.0634	19.0634
chr10:96696561-96696750	189	0	0	0	0
chr10:101288689-101294689	6000	4975	12817.6	2.13626	2.57639
chr10:115802404-115805890	3486	3136	18029.6	5.17199	5.74922
chr10:135337100-135338059	959	800	1410	1.47028	1.7625
chr10:135341200-135341873	673	673	1447	2.15007	2.15007
chr10:135342471-135342866	395	395	1642.24	4.15757	4.15757
chr11:17407485-17407715	230	230	424	1.84348	1.84348
chr11:17408225-17408475	250	25	18	0.072	0.72
chr11:17410225-17411591	1366	1241	3865.68	2.82993	3.11497
chr11:17413085-17413432	347	65	63	0.181556	0.969231
chr11:67347065-67347755	690	690	5191.8	7.52435	7.52435
chr11:67348885-67349295	410	410	4770	11.6341	11.6341
chr11:67349985-67350375	390	390	7787	19.9667	19.9667
chr11:67350900-67353065	2165	1940	18488.2	8.53958	9.53
chr11:113344860-113346235	1375	1100	6431.6	4.67753	5.84691
chr11:113348098-113348522	424	424	1017.64	2.40009	2.40009
chr11:128390346-128394370	4024	3524	54891.7	13.6411	15.5765
chr11:128395320-128395918	598	598	16280.4	27.2248	27.2248
chr11:128455520-128456105	585	535	1408.8	2.40821	2.63327
chr11:128457240-128457710	470	470	2510.4	5.34128	5.34128
chr12:21281700-21281850	150	50	47	0.313333	0.94
chr12:21282412-21282515	103	0	0	0	0
chr12:25402773-25404907	2134	1684	8265.76	3.87336	4.90841
chr12:25405643-25407595	1952	1427	1613	0.826332	1.13034
chr12:48296940-48299775	2835	2710	27047.6	9.5406	9.98066
chr12:48301902-48302315	413	365	595	1.44068	1.63014
chr12:111840720-111845751	5031	4756	39178.2	7.78737	8.23765
chr12:111868665-111869095	430	430	2056.2	4.78186	4.78186
chr12:111869640-111870659	1019	1019	6653	6.52895	6.52895
chr12:111872020-111874084	2064	2014	16433.9	7.96217	8.15984
chr15:67354385-67360194	5809	5284	26088	4.49096	4.93717
chr15:67414053-67414375	322	322	12510	38.8508	38.8508
chr15:67416545-67420035	3490	3490	141846	40.6434	40.6434
chr15:67426358-67428130	1772	1772	50882.9	28.7149	28.7149
chr15:67429107-67432050	2943	2943	51363.8	17.4529	17.4529
chr15:67454492-67455155	663	663	2403.08	3.62456	3.62456
chr15:67457073-67459055	1982	1982	51255.8	25.8606	25.8606
chr15:67460143-67460370	227	227	4475.12	19.7142	19.7142
chr15:75040961-75041231	270	189	180.6	0.668889	0.955556
chr15:75043132-75043185	53	53	53	1	1
chr16:11034365-11038941	4576	3751	36286.7	7.92978	9.67387
chr16:11039540-11040344	804	804	14159.4	17.6111	17.6111
chr16:28620605-28622369	1764	1614	5433.16	3.08002	3.36627
chr16:28633160-28635075	1915	1790	6579.4	3.43572	3.67564
chr16:31104420-31107430	3010	2885	15503	5.1505	5.37366
chr16:31271140-31271395	255	185	293	1.14902	1.58378
chr16:50727049-50728497	1448	1298	7136	4.92818	5.49769
chr16:50729605-50732559	2954	2954	58744	19.8863	19.8863
chr16:50733620-50734015	395	395	5270	13.3418	13.3418
chr16:69758794-69762095	3301	3301	42653.8	12.9215	12.9215
chr16:85931005-85931310	305	305	337	1.10492	1.10492
chr16:85932065-85934355	2290	1640	3554.2	1.55205	2.1672
chr16:85935525-85938035	2510	1475	1555	0.619522	1.05424
chr17:37843185-37845775	2590	2515	35279	13.6212	14.0274
chr17:37852400-37852655	255	0	0	0	0
chr17:37855185-37858105	2920	2645	21911.6	7.50397	8.28416
chr17:37932620-37932830	210	205	213.6	1.01714	1.04195
chr17:37933893-37934615	722	557	1230	1.7036	2.20826
chr17:37937320-37937595	275	275	5816.8	21.152	21.152
chr17:38019805-38021955	2150	1645	9546	4.44	5.80304
chr17:38023166-38024441	1275	741	894.04	0.701208	1.20653
chr17:38071905-38072295	390	390	659.8	1.69179	1.69179
chr17:38072820-38073590	770	200	185	0.24026	0.925
chr17:38074105-38078647	4542	3142	11616.2	2.55751	3.69707
chr17:38081125-38086315	5190	4890	95777.8	18.4543	19.5865
chr17:40538769-40541315	2546	2246	24305.9	9.54669	10.8219
chr17:40541932-40542235	303	303	372.8	1.23036	1.23036
chr17:41276480-41278662	2182	1832	12877.8	5.90181	7.02934
chr17:41279480-41279710	230	205	437.6	1.90261	2.13463
chr17:41280980-41281475	495	495	4551	9.19394	9.19394
chr17:61551560-61552170	610	610	953	1.5623	1.5623
chr17:61553052-61555504	2452	2352	11721.1	4.78021	4.98345
chr17:61556025-61556421	396	396	13215.4	33.3723	33.3723
chr17:61558177-61558616	439	316	891.08	2.0298	2.81987
chr17:61559672-61560163	491	253	383	0.780041	1.51383
chr17:61561209-61561335	126	126	191.92	1.52317	1.52317
chr17:61562065-61562715	650	350	531	0.816923	1.51714
chr17:61563565-61563573	8	0	0	0	0
chr18:653601-653831	230	174	166	0.721739	0.954023
chr18:656840-659282	2442	2142	8917.52	3.65173	4.16317
chr18:12839020-12840271	1251	1251	25008.7	19.991	19.991
chr18:12841080-12841270	190	190	689.2	3.62737	3.62737
chr18:12842989-12843868	879	554	1212.4	1.37929	2.18845
chr18:12882525-12884782	2257	1682	6572.92	2.91224	3.9078
chr18:12885545-12885995	450	450	2679	5.95333	5.95333
chr18:12886560-12886830	270	270	880.6	3.26148	3.26148
chr19:10490501-10491815	1314	914	6986.52	5.31699	7.6439
chr19:16008825-16009160	335	310	339	1.01194	1.09355
chr19:38920339-38920455	116	116	122.92	1.05966	1.05966
chr19:38922025-38922048	23	0	0	0	0
chr19:38924020-38924607	587	582	1434.16	2.4432	2.46419
chr19:38925220-38925675	455	450	841	1.84835	1.86889
chr19:41354371-41355222	851	826	1192.48	1.40127	1.44368
chr19:41495405-41495742	337	142	216	0.64095	1.52113
chr19:41497540-41497790	250	0	0	0	0
chr2:29446665-29447621	956	956	13056.8	13.6577	13.6577
chr2:29448725-29449675	950	675	837	0.881053	1.24
chr2:30142920-30144775	1855	1855	9575	5.16173	5.16173
chr2:30145365-30146290	925	700	1774.8	1.9187	2.53543
chr2:61106980-61110629	3649	2104	11290	3.094	5.36597
chr2:65592365-65592930	565	565	9921.6	17.5604	17.5604
chr2:65593765-65595015	1250	1250	28399.2	22.7194	22.7194
chr2:65595720-65595870	150	150	1344.4	8.96267	8.96267
chr2:65597760-65597931	171	171	938.24	5.48678	5.48678
chr2:65657656-65660735	3079	2129	5552.28	1.80327	2.60793
chr2:65661725-65663656	1931	1931	11748.6	6.08418	6.08418
chr2:163173194-163175915	2721	2546	18243.2	6.70459	7.16544
chr2:163176426-163176755	329	329	1669	5.07295	5.07295
chr2:192014980-192015910	930	930	8164.2	8.77871	8.77871
chr2:192017573-192017938	365	365	2240.16	6.13742	6.13742
chr2:234156420-234156891	471	471	10692.4	22.7014	22.7014
chr2:234157700-234158003	303	303	1397.08	4.61083	4.61083
chr2:234159049-234159595	546	546	2007.2	3.67619	3.67619
chr2:234160120-234162216	2096	1546	13193.8	6.29477	8.53418
chr2:234665243-234665735	492	410	764	1.55285	1.86341
chr2:234667540-234667730	190	190	334	1.75789	1.75789
chr2:234668691-234668955	264	264	1810.16	6.85667	6.85667
