chr1:2562481-2563340	859	784	1213.44	1.41262	1.54776
chr1:2563997-2564227	230	228	248	1.07826	1.08772
chr1:2568240-2568481	241	241	273	1.13278	1.13278
chr1:11862320-11863930	1610	1610	17895.6	11.1153	11.1153
chr1:11864545-11866955	2410	2410	77533.8	32.1717	32.1717
chr1:60392005-60392685	680	410	729	1.07206	1.77805
chr1:67628665-67629430	765	715	3942.6	5.15373	5.51413
chr1:67631420-67632155	735	330	452.6	0.615782	1.37152
chr1:98384620-98387175	2555	2555	63079	24.6885	24.6885
chr1:114413440-114413670	230	230	344.8	1.49913	1.49913
chr1:114414225-114415494	1269	1119	1762	1.38849	1.57462
chr1:114416680-114417755	1075	600	925	0.860465	1.54167
chr1:115258640-115259850	1210	1210	96121.8	79.4395	79.4395
chr1:115261778-115262015	237	237	1349.68	5.69485	5.69485
chr1:115263265-115263415	150	150	634.2	4.228	4.228
chr1:161471204-161471310	106	106	186.28	1.75736	1.75736
chr1:161471925-161472130	205	180	151	0.736585	0.838889
chr1:161472805-161473130	325	250	235	0.723077	0.94
chr1:161475005-161475581	576	431	584	1.01389	1.35499
chr1:161476360-161477010	650	200	179	0.275385	0.895
chr1:169553842-169554690	848	708	665	0.784198	0.939266
chr1:169555500-169556055	555	455	780	1.40541	1.71429
chr1:169557445-169557730	285	55	47	0.164912	0.854545
chr1:169558400-169558630	230	0	0	0	0
chr1:173174425-173175230	805	805	118749	147.515	147.515
chr1:173175960-173176811	851	851	85837.3	100.866	100.866
chr1:173179420-173180190	770	495	670.6	0.870909	1.35475
chr1:186649080-186650267	1187	925	2590	2.18197	2.8
chr1:186650960-186651235	275	0	0	0	0
chr1:186651879-186652170	291	0	0	0	0
chr1:201080005-201080087	82	82	470.44	5.73707	5.73707
chr1:201080721-201081201	480	480	6557.44	13.6613	13.6613
chr1:201083097-201084671	1574	1324	2909	1.84816	2.19713
chr1:206943865-206944935	1070	395	773	0.72243	1.95696
chr1:206945620-206946010	390	225	370	0.948718	1.64444
chr1:206946705-206946707	2	2	5.28	2.64	2.64
chr1:206947500-206947895	395	45	30	0.0759494	0.666667
chr1:206949625-206949839	214	39	23	0.107477	0.589744
chr10:6102760-6102930	170	95	61	0.358824	0.642105
chr10:6103928-6104648	720	595	920.08	1.27789	1.54635
chr10:6107880-6108165	285	0	0	0	0
chr10:8092666-8098666	6000	3809	9024	1.504	2.36913
chr10:45865754-45865917	163	163	268.92	1.64982	1.64982
chr10:45867080-45867368	288	220	404.6	1.40486	1.83909
chr10:45868585-45871613	3028	1113	2071	0.68395	1.86074
chr10:49889840-49890095	255	0	0	0	0
chr10:49891965-49894190	2225	1535	2035.8	0.914966	1.32625
chr10:64131645-64131821	176	176	402	2.28409	2.28409
chr10:64133373-64134315	942	942	4672	4.95966	4.95966
chr10:64134825-64135115	290	290	768.8	2.65103	2.65103
chr10:96696561-96696750	189	64	46	0.243386	0.71875
chr10:101288689-101294689	6000	3489	6653.92	1.10899	1.90711
chr10:115802404-115805890	3486	2550	4255	1.2206	1.66863
chr10:135337100-135338059	959	525	628	0.654849	1.19619
chr10:135341200-135341873	673	475	555	0.824666	1.16842
chr10:135342471-135342866	395	270	263	0.665823	0.974074
chr11:17407485-17407715	230	230	311	1.35217	1.35217
chr11:17408225-17408475	250	250	312	1.248	1.248
chr11:17410225-17411591	1366	1225	2960	2.16691	2.41633
chr11:17413085-17413432	347	215	400	1.15274	1.86047
chr11:67347065-67347755	690	535	1581	2.2913	2.95514
chr11:67348885-67349295	410	270	339	0.826829	1.25556
chr11:67349985-67350375	390	265	324	0.830769	1.22264
chr11:67350900-67353065	2165	2165	23992	11.0818	11.0818
chr11:113344860-113346235	1375	1050	2090	1.52	1.99048
chr11:113348098-113348522	424	149	116	0.273585	0.778523
chr11:128390346-128394370	4024	4024	432509	107.482	107.482
chr11:128395320-128395918	598	598	12251.8	20.4879	20.4879
chr11:128455520-128456105	585	280	392	0.670085	1.4
chr11:128457240-128457710	470	445	482	1.02553	1.08315
chr12:21281700-21281850	150	0	0	0	0
chr12:21282412-21282515	103	0	0	0	0
chr12:25402773-25404907	2134	2134	19740	9.25025	9.25025
chr12:25405643-25407595	1952	1245	2365.2	1.21168	1.89976
chr12:48296940-48299775	2835	2510	20361	7.18201	8.11195
chr12:48301902-48302315	413	413	836.32	2.02499	2.02499
chr12:111840720-111845751	5031	4681	47230.1	9.38781	10.0897
chr12:111868665-111869095	430	430	1746	4.06047	4.06047
chr12:111869640-111870659	1019	994	7689.12	7.54575	7.73553
