chr1:2562481-2563340	859	634	820	0.954598	1.29338
chr1:2563997-2564227	230	105	93.64	0.40713	0.89181
chr1:2568240-2568481	241	241	274.16	1.13759	1.13759
chr1:11862320-11863930	1610	1610	94995	59.0031	59.0031
chr1:11864545-11866955	2410	2410	245756	101.974	101.974
chr1:60392005-60392685	680	680	21675.6	31.8759	31.8759
chr1:67628665-67629430	765	690	1007	1.31634	1.45942
chr1:67631420-67632155	735	535	624	0.84898	1.16636
chr1:98384620-98387175	2555	2555	218826	85.6462	85.6462
chr1:114413440-114413670	230	210	254.2	1.10522	1.21048
chr1:114414225-114415494	1269	975	3592	2.83058	3.6841
chr1:114416680-114417755	1075	500	740	0.688372	1.48
chr1:115258640-115259850	1210	1210	142343	117.639	117.639
chr1:115261778-115262015	237	222	309	1.3038	1.39189
chr1:115263265-115263415	150	0	0	0	0
chr1:161471204-161471310	106	0	0	0	0
chr1:161471925-161472130	205	0	0	0	0
chr1:161472805-161473130	325	200	185	0.569231	0.925
chr1:161475005-161475581	576	420	369	0.640625	0.878571
chr1:161476360-161477010	650	550	1454	2.23692	2.64364
chr1:169553842-169554690	848	575	1295	1.52712	2.25217
chr1:169555500-169556055	555	555	2589	4.66486	4.66486
chr1:169557445-169557730	285	0	0	0	0
chr1:169558400-169558630	230	205	299	1.3	1.45854
chr1:173174425-173175230	805	805	35983.8	44.7004	44.7004
chr1:173175960-173176811	851	851	25683	30.1798	30.1798
chr1:173179420-173180190	770	180	330	0.428571	1.83333
chr1:186649080-186650267	1187	1162	8167.8	6.88104	7.02909
chr1:186650960-186651235	275	40	48.8	0.177455	1.22
chr1:186651879-186652170	291	170	159	0.546392	0.935294
chr1:201080005-201080087	82	82	817.64	9.97122	9.97122
chr1:201080721-201081201	480	480	5064.08	10.5502	10.5502
chr1:201083097-201084671	1574	1549	75370.3	47.8845	48.6574
chr1:206943865-206944935	1070	945	2171	2.02897	2.29735
chr1:206945620-206946010	390	390	792.6	2.03231	2.03231
chr1:206946705-206946707	2	0	0	0	0
chr1:206947500-206947895	395	370	451	1.14177	1.21892
chr1:206949625-206949839	214	0	0	0	0
chr10:6102760-6102930	170	170	259.8	1.52824	1.52824
chr10:6103928-6104648	720	0	0	0	0
chr10:6107880-6108165	285	285	366	1.28421	1.28421
chr10:8092666-8098666	6000	5459	82811.4	13.8019	15.1697
chr10:45865754-45865917	163	21	8.4	0.0515337	0.4
chr10:45867080-45867368	288	0	0	0	0
chr10:45868585-45871613	3028	2628	10153.9	3.35334	3.86374
chr10:49889840-49890095	255	80	71.6	0.280784	0.895
chr10:49891965-49894190	2225	1100	1157	0.52	1.05182
chr10:64131645-64131821	176	171	340	1.93182	1.9883
chr10:64133373-64134315	942	942	65453.5	69.4835	69.4835
chr10:64134825-64135115	290	290	2232	7.69655	7.69655
chr10:96696561-96696750	189	175	161	0.851852	0.92
chr10:101288689-101294689	6000	5400	23906.8	3.98447	4.42719
chr10:115802404-115805890	3486	3486	48566.1	13.9317	13.9317
chr10:135337100-135338059	959	584	1019	1.06257	1.74486
chr10:135341200-135341873	673	673	2464	3.66122	3.66122
chr10:135342471-135342866	395	395	1715.72	4.34359	4.34359
chr11:17407485-17407715	230	190	188.2	0.818261	0.990526
chr11:17408225-17408475	250	50	75	0.3	1.5
chr11:17410225-17411591	1366	1366	31388	22.9781	22.9781
chr11:17413085-17413432	347	190	169	0.487032	0.889474
